,caswgt,volgnr1y,buurty,huisnry,lftmy,gebplmy,bersmy,berpmy,aboeky,relimy,bsmy,lftvy,relivy,gebplvy,nrkindy,nrbodey,nrhgy,relhfdy,grondbly,pbly,patbly,jrhu1y,bervamy,bervavy,bermhuy,bergt1y,relgt1y,bergt2y,relgt2y,bergt3y,relgt3y,bergt4y,relgt4y,hulftmy,hulftvy,volgnr2y,bsvy,gebplv1y,jrhu2y,bervam2y,bervav2y,bermhu2y,bergt12y,relgt12y,bergt22y,relgt22y,bergt32y,relgt32y,bergt42y,relgt42y,hulftm2y,hulftv2y,bsv2y,gebplv2y,jrhu3y,bervam3y,bervav3y,bermhu3y,bergt13y,relgt13y,bergt23y,relgt23y,bergt33y,relgt33y,bergt43y,relgt43y,hulftm3y,hulftv3y,bsv3y,gebplv3y,tot3bly,grblgy,pblgy,patblgy,omvhhy,berpm00y,berpm0y,totbly,lftklasy,occupationalTitleDeVries,hisco,ordering,district,label,wkt,concat1854,locatiepunt,straat1909,nr1909,tvg1909,buurt1876,straat1876,steeg1876,nr1876,tvg1876,buurt1853,nr1853,tvg1853,concat1853,sectie1832,perceelnr1832,tvg1832,concat1832,WKT,nummer
570,1,128901,Y,31,44,Belgie,VERKEERSWEZEN,240,als in bev.register,Rooms Katholiek,gehuwd,44,Rooms Katholiek,Belgie,0,1,2,geen familie,141,80,123,1846,vader overleden,vader overleden,reiziger,pakhuisopzichter,broer/zwager man,artistiek beroep,broer/zwager man,boekhouder,geen familie,koopman,geen familie,36,47,128902,ongehuwd,Belgie,"2e huw., rest onbeke",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,344,5,4,5,5,2,24,3,4,240,-1,24,https://adamlink.nl/geo/district/buurt-y/137,Y,"POLYGON((4.895434 52.367454,4.896161 52.367484,4.898259 52.367379,4.899644 52.36706,4.900698 52.366596,4.901114 52.36579,4.901769 52.364479,4.895997 52.363397,4.895825 52.36613,4.895835 52.366326,4.893521 52.366977,4.893863 52.367341,4.894265 52.3672,4.894771 52.367217,4.895434 52.367454))",Y31,20215.0,,,,y,Binnen Amstel,,60.0,,y,31.0,,Y31,i,429.0,,i429,POINT (121554.565497259 486673.25340569),20215.0
571,1,128951,SS,332,53,ov. Overijssel,360,zonder,zonder beroep,Nederlands Hervormd,gehuwd,55,Waals Hervormd,Amsterdam,0,3,0,-1,219,213,0,1826,koopman,vader overleden,koopman,koopman,vader man,zonder,oom/neef vrouw,kantoorbediende,broer/zwager man,stadhuisambtenaar,stadhuisambtenaar,26,33,128952,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,432,5,5,1,5,5,54,3,5,zonder,-2,43,https://adamlink.nl/geo/district/buurt-ss/118,SS,"POLYGON((4.888458 52.380482,4.889932 52.379655,4.894279 52.378804,4.891379 52.376365,4.886251 52.378083,4.888458 52.380482))",SS332,7001.0,,,,ss,Keizersgracht,,43.0,,ss,332.0,,SS332,d,5722.0,,d5722,POINT (121099.865520577 487970.831995977),7001.0
572,1,129001,KK,310,54,Amsterdam,303,notaris,als in bev.register,Gereformeerd,ongehuwd,-1,-1,-1,0,1,1,geen familie,58,100,87,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,129002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,245,4,5,4,3,2,23,3,5,notaris,12310,35,https://adamlink.nl/geo/district/buurt-kk/115,KK,"POLYGON((4.882941 52.372422,4.888539 52.372223,4.887838 52.368759,4.886767 52.368804,4.882657 52.368947,4.882838 52.371115,4.882941 52.372422))",KK310,12817.0,,,,kk,Keizersgracht,,309.0,,kk,310.0,,KK310,e,4013.0,,e4013,POINT (120803.160076165 487040.475432667),12817.0
573,1,129101,B,259,40,Belgie,WARENHANDEL,koopman,als in bev.register,Rooms Katholiek,gehuwd,37,Rooms Katholiek,ov. N-Brabant,0,2,0,-1,0,86,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,129102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,112,1,4,3,4,6,61,2,4,koopman,41025,2,https://adamlink.nl/geo/district/buurt-b/136,B,"POLYGON((4.892234 52.369078,4.892829 52.369146,4.893864 52.369211,4.894215 52.369292,4.894281 52.369432,4.894484 52.370044,4.894734 52.370853,4.895271 52.371391,4.895855 52.371864,4.89691 52.371489,4.898741 52.371036,4.895434 52.367454,4.894771 52.367217,4.894265 52.3672,4.893863 52.367341,4.892267 52.368814,4.892234 52.369078))",B259,5095.0,,,,B,Oudezijds Achterburgwal,,219.0,,B,259.0,,B259,G,2531.0,,G2531,POINT (121504.669873485 486972.998467577),5095.0
574,1,129051,K,62,49,Amsterdam,WARENHANDEL,koopman,anders dan bev.reg.,Ned. Israelitisch,gehuwd,39,Nederlands Hervormd,Groningen steden,0,1,4,geen familie,138,53,38,1839,vader overleden,koopman,commissionair,koopman,broer/zwager man,zonder,oom/neef vrouw,koopman,vader vrouw,vrij beroep,geen familie,34,26,129052,ongehuwd,Groningen steden,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,229,5,4,3,7,6,61,3,4,koopman,41025,10,https://adamlink.nl/geo/district/buurt-k/135,K,"POLYGON((4.901199 52.374153,4.900958 52.373567,4.90125 52.373394,4.900979 52.372781,4.900397 52.372436,4.900106 52.372517,4.898741 52.371036,4.89691 52.371489,4.895855 52.371864,4.898759 52.374124,4.8996 52.374724,4.90029 52.374527,4.900615 52.374425,4.901252 52.37424,4.901199 52.374153))",K62,4251.0,,,,K,Oudezijds Achterburgwal,,123.0,,K,62.0,,K62,G,2252.0,,G2252,POINT (121670.403632624 487254.66629646),4251.0
575,1,129151,C,28,46,Amsterdam,VOEDINGS EN GENOTMID,bakker,als in bev.register,Nederlands Hervormd,gehuwd,34,Nederlands Hervormd,Amsterdam,8,2,0,-1,47,50,58,1835,ambtenaar,vader overleden,bakker,ambtenaar,vader man,zonder,broer/zwager man,ambtenaar,geen familie,ambtenaar,geen familie,27,28,129152,ongehuwd,Amsterdam,1852,kantoorbediende,vader overleden,bakker,molenaar,geen familie,molenaar,geen familie,winkelier,7,koopman,geen familie,44,33,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,155,3,4,4,12,2,21,2,4,bakker,77610,3,https://adamlink.nl/geo/district/buurt-c/141,C,"POLYGON((4.900106 52.372517,4.900397 52.372436,4.900723 52.372217,4.901212 52.370906,4.901358 52.370555,4.901539 52.370337,4.901948 52.370135,4.901598 52.37002,4.900876 52.369511,4.898259 52.367379,4.896161 52.367484,4.895434 52.367454,4.898741 52.371036,4.900106 52.372517))",C28,19644.0,,,,c,Sint Anthoniebreestraat,,45.0,,c,28.0,,C28,g,,,g,POINT (121871.554229794 487101.84375246),19644.0
576,1,129201,D,196,39,Amsterdam,WARENHANDEL,tabakskoopman,als in bev.register,Rooms Katholiek,gehuwd,34,Rooms Katholiek,Amsterdam,3,1,1,ander familielid,83,77,36,1840,makelaar,zonder,zonder,makelaar,broer/zwager man,zonder,broer/zwager man,ambachtsman,broer/zwager vrouw,koopman,broer/zwager vrouw,26,20,129202,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,196,4,4,3,7,6,61,2,3,tabakskoopman,41025,4,https://adamlink.nl/geo/district/buurt-d/131,D,"POLYGON((4.892234 52.369078,4.892267 52.368814,4.893863 52.367341,4.893521 52.366977,4.893014 52.366877,4.891595 52.366924,4.890137 52.367129,4.889485 52.367234,4.888607 52.368031,4.889363 52.368755,4.890971 52.36896,4.892234 52.369078))",D196,5366.0,,,,D,Singel,,457.0,,D,196.0,,D196,F,3304.0,,F3304,POINT (121229.579997044 486706.938930124),5366.0
577,1,129251,SS,426,64,Amsterdam,243,factor,als in bev.register,Nederlands Hervormd,gehuwd,54,Nederlands Hervormd,ov. Gelderland,4,1,0,-1,0,92,87,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,129252,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,179,1,4,4,7,6,69,2,6,factor,-1,43,https://adamlink.nl/geo/district/buurt-ss/118,SS,"POLYGON((4.888458 52.380482,4.889932 52.379655,4.894279 52.378804,4.891379 52.376365,4.886251 52.378083,4.888458 52.380482))",SS426,7105.0,,,,ss,Prinsengracht,,173.0,,ss,426.0,,SS426,d,5421.0,,d5421,POINT (120919.394092096 487928.623629113),7105.0
578,1,129301,Z,202,61,ov. N-Holl. steden,WARENHANDEL,koopman,als in bev.register,Nederlands Hervormd,gehuwd,58,Nederlands Hervormd,Amsterdam,0,0,1,geen familie,83,61,58,1816,werklieden,ambachtsman,kantoorbediende,werklieden,vader man,ambachtsman,vader vrouw,huispersoneel,oom/neef man,ambachtsman,geen familie,23,32,129302,ongehuwd,Amsterdam,1837,zonder,vader overleden,koopman,zonder,vader man,huispersoneel,broer/zwager man,ambachtsman,7,ambtenaar,geen familie,44,41,weduwe,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,202,4,4,4,3,6,61,3,6,koopman,41025,25,https://adamlink.nl/geo/district/buurt-z/138,Z,"POLYGON((4.895997 52.363397,4.901769 52.364479,4.904997 52.359182,4.899166 52.357829,4.897701 52.357581,4.897528 52.358791,4.897377 52.359047,4.896808 52.359165,4.896386 52.35945,4.89626 52.359737,4.895997 52.363397))",Z202,20971.0,,,,z,Binnen Amstel,,304.0,,z,202.0,,Z202,i,3927.0,,i3927,POINT (121969.491460761 486116.610018048),20971.0
579,1,129351,CC,190,56,Amsterdam,METAALBEW,ambachtsman,als in bev.register,Nederlands Hervormd,gehuwd,58,Nederlands Hervormd,Amsterdam,4,0,0,-1,83,29,32,1821,vader overleden,werklieden,werklieden,zonder,geen familie,werklieden,geen familie,ambachtsman,geen familie,werklieden,vader vrouw,23,26,129352,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,144,4,3,3,6,2,21,2,5,ambachtsman,99999,28,https://adamlink.nl/geo/district/buurt-cc/125,CC,"POLYGON((4.881141 52.363469,4.886428 52.365963,4.889451 52.364267,4.887952 52.362607,4.887767 52.362674,4.886845 52.36156,4.886772 52.361492,4.886631 52.361399,4.88637 52.361264,4.886167 52.361116,4.885228 52.360338,4.884879 52.360676,4.884723 52.361209,4.884438 52.361467,4.883967 52.361699,4.883473 52.361727,4.882573 52.361716,4.881868 52.361883,4.881719 52.362022,4.881617 52.362259,4.881614 52.362516,4.881593 52.362772,4.88156 52.362984,4.881366 52.363269,4.881141 52.363469))",CC190,16439.0,,,,cc,Korte Leidschedwarsstraat,,67.0,,cc,190.0,,CC190,i,3024.0,,i3024,POINT (120693.650847645 486371.551669447),16439.0
580,1,129401,C,493,37,Amsterdam,WARENHANDEL,koopman,als in bev.register,Nederlands Hervormd,gehuwd,39,Nederlands Hervormd,Amsterdam,6,1,0,-1,64,38,28,1845,koopman,vader overleden,schipper,schipper,oom/neef man,schipper,geen familie,schipper,geen familie,schipper,geen familie,28,30,129402,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,130,4,3,3,9,6,61,2,3,koopman,41025,3,https://adamlink.nl/geo/district/buurt-c/141,C,"POLYGON((4.900106 52.372517,4.900397 52.372436,4.900723 52.372217,4.901212 52.370906,4.901358 52.370555,4.901539 52.370337,4.901948 52.370135,4.901598 52.37002,4.900876 52.369511,4.898259 52.367379,4.896161 52.367484,4.895434 52.367454,4.898741 52.371036,4.900106 52.372517))",C493,20119.0,,,,c,Staalstraat,,2.0,,c,493.0,,C493,g,2695.0,,g2695,POINT (121591.616426553 486819.309721156),20119.0
581,1,129451,X,431,54,ov. N-Holland,CHEM BEDR,apotheker,als in bev.register,Rooms Katholiek,gehuwd,41,Rooms Katholiek,Amsterdam,6,2,0,-1,84,83,58,1838,ambtenaar,vader overleden,apotheker,ambtenaar,vader man,pastoor,broer/zwager man,koopman,geen familie,koopman,geen familie,28,26,129452,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,225,4,4,4,10,2,23,3,5,apotheker,6710,23,https://adamlink.nl/geo/district/buurt-x/127,X,"POLYGON((4.889485 52.367234,4.890137 52.367129,4.891595 52.366924,4.893014 52.366877,4.893521 52.366977,4.895835 52.366326,4.895825 52.36613,4.895997 52.363397,4.892446 52.363845,4.889451 52.364267,4.886428 52.365963,4.88795 52.36668,4.889485 52.367234))",X431,17443.0,,,,x,Heerengracht,,441.0,,x,431.0,,X431,i,923.0,,i923,POINT (121054.856654217 486660.171387029),17443.0
582,1,129501,TT,470,55,Amsterdam,KLEDINGP,ambachtsman,als in bev.register,Hersteld Luthers,gehuwd,43,Hersteld Luthers,ov. Z-Holland,2,2,0,-1,63,45,26,1823,vader overleden,timmerman,winkelier,timmerman,stadhuisambtenaar,stadhuisambtenaar,stadhuisambtenaar,stadhuisambtenaar,stadhuisambtenaar,stadhuisambtenaar,stadhuisambtenaar,25,19,129502,ongehuwd,Amsterdam,1841,vader overleden,vader overleden,ambachtsman,winkelier,broer/zwager man,pakhuisopzichter,geen familie,koopman,7,huispersoneel,geen familie,42,31,ongehuwd,ov. Z-Holland,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,134,4,3,3,6,2,21,2,5,ambachtsman,99999,44,https://adamlink.nl/geo/district/buurt-tt/105,TT,"POLYGON((4.888458 52.380482,4.890866 52.38329,4.891042 52.388538,4.891546 52.388752,4.891191 52.389573,4.890855 52.389832,4.89023 52.389943,4.890056 52.390039,4.890237 52.390485,4.891095 52.390391,4.891702 52.390175,4.891977 52.389881,4.893515 52.385879,4.894132 52.385919,4.894378 52.384878,4.89407 52.384756,4.894266 52.383798,4.894121 52.383579,4.89431 52.383202,4.897594 52.380814,4.896846 52.380396,4.894279 52.378804,4.889932 52.379655,4.888458 52.380482))",TT470,6561.0,,,,tt,Haarlemmerstraat,,136.0,,tt,470.0,,TT470,d,6336.0,,d6336,POINT (121144.477591598 488265.632867595),6561.0
583,1,129551,X,472,32,Amsterdam,255,advocaat,als in bev.register,Nederlands Hervormd,gehuwd,26,"Overig, zonder",Amsterdam,2,6,1,ouder,0,535,0,1849,minister,zonder,advocaat,zonder,oom/neef man,militair,oom/neef man,"bankiers, kassiers",oom/neef vrouw,koopman,oom/neef vrouw,28,21,129552,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,535,1,6,1,11,2,23,4,3,advocaat,12110,23,https://adamlink.nl/geo/district/buurt-x/127,X,"POLYGON((4.889485 52.367234,4.890137 52.367129,4.891595 52.366924,4.893014 52.366877,4.893521 52.366977,4.895835 52.366326,4.895825 52.36613,4.895997 52.363397,4.892446 52.363845,4.889451 52.364267,4.886428 52.365963,4.88795 52.36668,4.889485 52.367234))",X472,17484.0,,,,x,Heerengracht,,500.0,,x,472.0,,X472,i,1100.0,,i1100,POINT (121351.783280445 486447.570893094),17484.0
584,1,129601,B,25,46,Amsterdam,TUSSENHANDEL,makelaar,als in bev.register,Rooms Katholiek,gehuwd,36,Rooms Katholiek,Amsterdam,3,1,0,-1,325,176,198,1836,makelaar,zonder,makelaar,makelaar,vader man,zonder,vader vrouw,zonder,broer/zwager man,koopman,broer/zwager man,28,19,129602,ongehuwd,Amsterdam,1852,vader overleden,vader overleden,makelaar,gepensioneerd,broer/zwager vrouw,commissionair,broer/zwager man,assuradeurs,6,ambachtsman,broer/zwager man,44,34,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,699,6,5,5,6,6,68,4,4,makelaar,44100,2,https://adamlink.nl/geo/district/buurt-b/136,B,"POLYGON((4.892234 52.369078,4.892829 52.369146,4.893864 52.369211,4.894215 52.369292,4.894281 52.369432,4.894484 52.370044,4.894734 52.370853,4.895271 52.371391,4.895855 52.371864,4.89691 52.371489,4.898741 52.371036,4.895434 52.367454,4.894771 52.367217,4.894265 52.3672,4.893863 52.367341,4.892267 52.368814,4.892234 52.369078))",B25,4825.0,,,,B,Oudezijds Voorburgwal,,233.0,,B,25.0,,B25,G,1535.0,,G1535,POINT (121463.656186989 487003.836094826),4825.0
585,1,129651,LL,116,46,Amsterdam,257,artistiek beroep,als in bev.register,Nederlands Hervormd,gehuwd,46,Evangelisch Luthers,Amsterdam,1,1,1,geen familie,0,135,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,129652,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,162,1,5,3,5,4,44,2,4,artistiek beroep,17990,36,https://adamlink.nl/geo/district/buurt-ll/116,LL,"POLYGON((4.884287 52.375964,4.887764 52.374734,4.88796 52.374901,4.889333 52.37453,4.888793 52.373206,4.888539 52.372223,4.882941 52.372422,4.882965 52.372725,4.883129 52.374036,4.883228 52.374843,4.883755 52.375412,4.884287 52.375964))",LL116,11645.0,,,,ll,Heerengracht,,215.0,,ll,116.0,,LL116,f,323.0,,f323,POINT (120971.171657219 487366.456365558),11645.0
586,1,129701,RR,88,41,Amsterdam,TUSSENHANDEL,commissionair,als in bev.register,Hersteld Luthers,gehuwd,45,Nederlands Hervormd,Amsterdam,5,2,0,-1,0,124,237,1842,vader overleden,vader overleden,kantoorbediende,boekhouder,oom/neef vrouw,tabakskoopman,oom/neef vrouw,zonder,oom/neef vrouw,commissionair,geen familie,29,33,129702,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,361,1,5,5,9,6,65,3,4,commissionair,42230,42,https://adamlink.nl/geo/district/buurt-rr/117,RR,"POLYGON((4.884287 52.375964,4.885047 52.376754,4.886043 52.377868,4.886251 52.378083,4.891379 52.376365,4.889333 52.37453,4.88796 52.374901,4.887764 52.374734,4.884287 52.375964))",RR88,7348.0,,,,rr,Leliegracht,,46.0,,rr,88.0,,RR88,d,5408.0,,d5408,POINT (120829.50481935 487660.44155705),7348.0
587,1,129751,L,61,25,Drenthe steden,METAALBEW,ambachtsman,als in bev.register,Nederlands Hervormd,ongehuwd,-1,-1,-1,0,1,1,ander familielid,63,80,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,129752,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,169,4,4,3,3,2,21,2,2,ambachtsman,99999,11,https://adamlink.nl/geo/district/buurt-l/119,L,"POLYGON((4.897594 52.380815,4.901754 52.378598,4.898727 52.376796,4.897057 52.375528,4.895646 52.376075,4.895664 52.376129,4.895396 52.376197,4.895006 52.37623,4.894275 52.37626,4.894007 52.376489,4.893952 52.376685,4.892202 52.377058,4.894279 52.378804,4.896846 52.380396,4.897594 52.380815))",L61,3140.0,,,,L,Nieuwendijk,,37.0,,L,61.0,,L61,F,4019.0,,F4019,POINT (121532.754728729 487922.372335237),3140.0
588,1,129801,W,37,31,Amsterdam,VERKEERSWEZEN,240,als in bev.register,Rooms Katholiek,gehuwd,37,Rooms Katholiek,Amsterdam,2,1,1,ander familielid,0,52,123,1845,vader overleden,pakhuisopzichter,240,werklieden,broer/zwager vrouw,stadhuisambtenaar,stadhuisambtenaar,stadhuisambtenaar,stadhuisambtenaar,werklieden,geen familie,23,29,129802,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,175,1,4,5,6,2,24,2,3,240,-1,22,https://adamlink.nl/geo/district/buurt-w/143,W,"POLYGON((4.901114 52.36579,4.906246 52.366815,4.916692 52.363346,4.916765 52.362358,4.916407 52.362318,4.915966 52.362113,4.915623 52.361855,4.915231 52.361612,4.914593 52.361345,4.914 52.361373,4.913358 52.361506,4.912542 52.361624,4.91205 52.361576,4.911595 52.361393,4.911278 52.36109,4.911071 52.360795,4.910802 52.360612,4.910322 52.360542,4.909717 52.360623,4.909234 52.360772,4.908519 52.360769,4.908027 52.360631,4.907537 52.360342,4.907209 52.359888,4.906424 52.359462,4.904997 52.359182,4.901769 52.364479,4.901114 52.36579))",W37,24930.0,,,,w,Weesperstraat,,73.0,,w,37.0,,W37,h,4018.0,,h4018,POINT (122243.427939981 486368.368061388),24930.0
589,1,129851,Y,209,51,Amsterdam,TUSSENHANDEL,comm. in effecten,als in bev.register,Nederlands Hervormd,gehuwd,44,Nederlands Hervormd,Z-Holl. steden,12,5,0,-1,113,219,173,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,129852,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,505,5,5,5,19,6,65,4,5,comm. in effecten,44140,24,https://adamlink.nl/geo/district/buurt-y/137,Y,"POLYGON((4.895434 52.367454,4.896161 52.367484,4.898259 52.367379,4.899644 52.36706,4.900698 52.366596,4.901114 52.36579,4.901769 52.364479,4.895997 52.363397,4.895825 52.36613,4.895835 52.366326,4.893521 52.366977,4.893863 52.367341,4.894265 52.3672,4.894771 52.367217,4.895434 52.367454))",Y209,20394.0,,,,y,Heerengracht,,560.0,,y,209.0,,Y209,i,1250.0,,i1250,POINT (121685.560754813 486452.949931721),20394.0
590,1,129901,SS,87,42,Amsterdam,TUSSENHANDEL,makelaar,als in bev.register,Nederlands Hervormd,gehuwd,35,Nederlands Hervormd,West-Indie,2,2,2,ander familielid,92,140,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,129902,-1,-1,1848,vader overleden,vader overleden,makelaar,koopman,broer/zwager man,koopman,broer/zwager man,koopman,5,makelaar,broer/zwager man,37,30,weduwe,West-Indie,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,305,4,5,4,8,6,68,3,4,makelaar,44100,43,https://adamlink.nl/geo/district/buurt-ss/118,SS,"POLYGON((4.888458 52.380482,4.889932 52.379655,4.894279 52.378804,4.891379 52.376365,4.886251 52.378083,4.888458 52.380482))",SS87,6754.0,,,,ss,Singel,,100.0,,ss,87.0,,SS87,f,638.0,,f638,POINT (121230.528983204 487768.287598096),6754.0
591,1,129951,DD,385,80,N-Brabant steden,255,arts,als in bev.register,Nederlands Hervormd,gehuwd,65,Nederlands Hervormd,ov. N-Holl. steden,1,2,0,-1,0,124,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,129952,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,124,1,5,1,5,2,23,2,8,arts,6105,29,https://adamlink.nl/geo/district/buurt-dd/111,DD,"POLYGON((4.87681 52.373835,4.883755 52.375412,4.883228 52.374843,4.883129 52.374036,4.876444 52.372346,4.87681 52.373835))",DD385,12354.0,,,,dd,Rozengracht,,152.0,,dd,385.0,,DD385,e,542.0,,e542,POINT (120360.917163598 487359.802466813),12354.0
592,1,130001,L,244,59,ov. Z-Holland,WARENHANDEL,winkelier,als in bev.register,Nederlands Hervormd,gehuwd,57,Nederlands Hervormd,ov. Friesland,1,2,2,ander familielid,270,87,69,1819,vader overleden,koopvaardijkapitein,koopman,koopvaardijkapitein,vader vrouw,zeeman,broer/zwager vrouw,stadhuisambtenaar,stadhuisambtenaar,stadhuisambtenaar,stadhuisambtenaar,25,23,130002,ongehuwd,ov. Friesland,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,426,6,4,4,7,2,22,3,5,winkelier,41030,11,https://adamlink.nl/geo/district/buurt-l/119,L,"POLYGON((4.897594 52.380815,4.901754 52.378598,4.898727 52.376796,4.897057 52.375528,4.895646 52.376075,4.895664 52.376129,4.895396 52.376197,4.895006 52.37623,4.894275 52.37626,4.894007 52.376489,4.893952 52.376685,4.892202 52.377058,4.894279 52.378804,4.896846 52.380396,4.897594 52.380815))",L244,3171.0,,,,L,Haringpakkerij,,3.0,,L,244.0,,L244,F,4067.0,,F4067,POINT (121587.832307974 487944.815226633),3171.0
593,1,130051,K,568,56,N-Brabant steden,TUSSENHANDEL,commissionair,als in bev.register,Rooms Katholiek,gehuwd,39,Rooms Katholiek,Amsterdam,2,2,1,ouder,0,191,87,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,130052,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,278,1,5,4,7,6,65,3,5,commissionair,42230,10,https://adamlink.nl/geo/district/buurt-k/135,K,"POLYGON((4.901199 52.374153,4.900958 52.373567,4.90125 52.373394,4.900979 52.372781,4.900397 52.372436,4.900106 52.372517,4.898741 52.371036,4.89691 52.371489,4.895855 52.371864,4.898759 52.374124,4.8996 52.374724,4.90029 52.374527,4.900615 52.374425,4.901252 52.37424,4.901199 52.374153))",K568,4760.0,,,,K,Oudezijds Voorburgwal,,87.0,,K,568.0,,K568,G,1730.0,,G1730,POINT (121714.69814538 487417.631510707),4760.0
